sample	T-cells	B-cells	Treg	Macrophages	Th1 cells	CD45	Exhausted CD8	DC	Cytotoxic cells	NK CD56dim cells	Neutrophils	Mast cells	NK cells	CD8 T cells	igA_Bcells	igG_Bcells	igMD_Bcells
BA2663R	3.972270765666667	1.4460338266666668	1.015299492	5.4509019265	2.992753032	9.141008059	3.879924818	3.301660932	4.3848064237	-1.0962960370000001	8.69472489357143	4.3485132338	-0.01733778900000001	4.788094974	7.5382895874999996	5.253470184	7.211384577
BA2570R	6.454030671166667	1.400173418222222	0.751576612	4.82324300525	2.895305715	9.48708042	4.64400115025	0.452698305	4.527782295	1.291139648	5.403985790571428	4.2967944398	2.09932301	3.0547263319999995	7.800664322	6.91714053475	5.45010287
BA2764R	5.512762609833333	0.5822922113333333	1.357423296	1.4632366584999998	5.134423211	9.037865155	4.892552775	-2.596511197	5.5096046936	0.19692585766666681	8.879938171285714	5.4425183676	4.484963217333333	6.135017758	10.823487737	9.77862326	7.288119355000001
BA2209R	5.747173845	2.1028443312222223	2.23828714	2.17008956125	5.671271189	8.53473617	5.2467233175	-2.713314441	5.2609681253	1.9967954843333335	5.95853122	4.415295974	3.582288246	5.6338478285	6.0085630155	5.04626808075	9.7217215465
BA2989R	4.8497403065	1.475725288	1.156033745	3.76884198225	4.299031621	8.313479952	5.63024876675	0.728352338	4.3241475161	-0.09835016366666667	3.8280187084285715	5.7645823628	0.9427360883333333	4.47735295	9.3463540455	8.62093539825	8.761592460500001
BA2261R	3.927346180833333	0.948375754	0.10673308	3.315449011	2.5625774630000002	9.590746668	4.9028352365	-0.282070647	3.3353052327	-1.033061594	8.461629022857142	5.918960318	2.6330277216666667	3.7862420980000002	7.703607681499999	7.8662445102500005	7.485871568
BA2721R	4.434943560833333	1.6308546122222223	0.593397427	3.9827594055	3.506696549	9.589095035	4.89099120175	-1.123034047	4.7711510683	0.767962432	8.498652801285715	4.854379852	2.4890280413333334	2.735961788	8.4198909345	4.1174508175	7.7520301945
BA2728R	4.9464300715	0.9799691286666666	1.280511576	4.47165248325	3.660550723	9.844838688	4.903732356	-1.132160519	4.9234909728	0.15664296666666674	8.243107625	2.3631337052	1.944414632	4.9465879059999995	8.315989774	7.35761316325	7.4260146225
BA2715R	4.221950762	0.5881415600000001	1.175017755	2.280227753	3.624651338	8.762952987	4.64261884475	-1.418907024	3.9871943133	1.221097508	5.809318447571429	5.4028782044	1.8499302773333335	2.561034943	8.698555568	6.186369447	8.3875642415
BA2116R	2.082669532833333	-0.5409708331111112	-0.915127619	2.2932862432500003	2.316535318	8.625164782	3.7708406315	-3.294295423	3.328289798	0.02983509233333334	6.699213228142857	4.989125121	0.09043489866666667	0.056550107000000016	4.651526555	1.87151844825	6.979015291
BA2469R	3.5386190885	-1.859965484111111	-0.342203265	2.4206625419999996	3.1686669	8.920834456	4.23072237725	-2.499722818	3.8078639967	0.6329797163333333	6.062755753	0.34909201320000005	0.9300419743333334	3.65973439	6.7910937195	5.85920424975	5.600141124
BA2269R	3.0786515355	-0.6690648642222222	0.366868789	5.44346368925	2.71568991	9.203009489	3.73670477325	2.158727516	3.3869418923	-1.0558379533333333	8.033865708571428	2.4782324816	2.255121708	2.934474301	5.714053732	5.4334593215	4.7064522125
BA2098R	4.6027906031666665	2.393147302777778	1.028884744	4.66404334475	2.676940951	8.759951954	4.2689744275	1.039925439	4.5725786072	0.18630037166666677	6.251738308428571	3.3447215016	1.6705903773333333	3.460111242	8.790889142	6.48078418125	6.6156131049999995
BA2951R	2.540076122	0.313990078111111	-0.676158349	3.5481518845	1.456443638	8.342320805	4.5722006895	0.429555848	3.1057521893	-1.8734504353333332	5.201866139142857	5.4952933968	0.5903538886666666	2.0345861625	5.361151749	-0.06075987125000003	7.1879133625
BA2778R	4.7207373278333336	2.3731569476666667	2.042662171	5.45155535225	3.291726433	10.14590178	4.426332169	2.971686188	4.8913320866	0.9247271593333334	6.8484841822857145	0.9699440102000001	2.269276779333333	3.687944499	6.669022890000001	6.0687581027499995	7.273120581500001
BA2163R	6.129210700333333	-0.0031260984444443918	1.831261238	3.49375699825	1.676703779	9.687447575	3.93754036375	-1.50723867	4.03596531	-0.7314761126666668	6.300879874714286	3.5242976456	1.2385693296666667	2.304113452	10.480114193999999	7.39131993175	8.731719915500001
BA3153R	5.327070105833333	2.063462358	2.598053655	3.03445530825	4.360889092	7.497947072	4.9641266085	-2.659851946	5.709720343	1.6676116023333334	6.050959652714286	3.8787415145999997	2.9758039050000002	3.9479961075	7.1685642555	4.556335065	6.716160331
BA2817R	6.0049699819999995	3.332675269888889	3.557563766	5.86469555375	6.383588612	8.901377703	5.06698381225	-2.300023836	6.6476004668	4.095057128666667	4.407507910857142	2.047387708	2.7718939209999998	6.345656771	11.490397855	9.0387746945	10.128237779500001
BA2820R	4.238881555833333	2.2741034795555555	-0.315955316	5.44626752225	3.791549061	9.624615635	3.858759653	0.576990346	4.8952687404	-1.6271442716666666	5.229725351714285	2.9573905017999995	1.4929696590000001	4.363937984	10.66358775	8.13174060475	7.6275638765
BA2704R	3.207465641	1.5996574133333334	-0.106092733	1.6302099807500001	1.333561525	9.02011486	3.09793171125	-2.590271627	3.6425540685	-1.35382847	2.611626263142857	5.981532822	1.5244942426666666	1.5856226005	8.4449267415	7.66263688125	6.527941265000001
BA2723R	4.585579780833333	3.0822506606666664	1.546011911	3.30088342625	4.800439135	9.175594141	4.3687519117499996	-2.506088557	5.0127413507	2.436679818	7.211675622571429	2.3035622202	1.0051713573333332	5.040103691500001	6.9795593154999995	3.67185428725	8.049553122499999
BA2492R	3.0359695418333335	-0.8529834861111111	-0.805003699	6.59578763475	3.924954527	8.471689277	4.09262110425	3.438529731	4.3663971446	1.7824535093333334	5.558694954857143	1.8530103346000002	0.10917790266666665	4.0793104135	5.196281489	4.51210850775	5.3132309115
BA2088R	4.9250901381666665	0.6384251956666667	0.301411359	3.45905646725	5.129462707	8.394931452	4.584118894	-3.077199316	6.4098971462	1.9894048306666665	6.937732227571429	2.4663937108000002	3.948920929	5.420678861	8.4136029775	7.21348660325	7.1462528585
BA3202R	4.799976239833334	3.0603962273333334	-0.063329864	3.12619922675	4.948760196	7.82833379	4.31068816175	-1.296592903	5.441213455	-0.008504251999999898	7.100669395428572	2.773709215	3.449267199666667	5.275070374	9.598747965000001	8.37794890725	8.5237385595
BA3139R	2.3305298886666668	-1.6703161841111112	-0.130727984	1.78695967675	1.939185199	9.289854971	3.8402976275	-5.06940152	3.7181331414	-0.9835940910000001	3.0175159675714287	5.4199997312	-0.52099138	3.4364996995	-0.019126559000000043	-2.254781865	3.8937682985000004
BA3285R	3.3831127955	-2.172546779111111	0.341831953	1.0911690950000001	2.86892766	8.761781541	4.4517360155	-3.885142957	4.7007606752	-0.09955050000000003	1.6761888264285716	7.4830930942	-1.0077030473333333	4.513173451	-0.5902798475	-0.84365649425	4.7590833755
BA2584R	5.138019624	1.8046970608888888	1.027584056	2.825719974	5.462998018	8.439989364	4.23123396275	-0.854101277	6.3786409035	0.524239337	4.620839468285714	0.36084185179999995	2.2948004163333335	6.264975158	9.699944168999998	6.927428861	6.575222629499999
BA3079R	4.9611916845	1.2619858782222222	1.8575262	3.2979046175	4.480091649	8.614232128	6.0050145595	-0.561359307	5.7187571257	0.05792412666666666	6.569521964142857	5.8006539870000005	2.561954078	5.1358768735	6.7999416754999995	5.8444356182499995	7.74186684
BA2417R	2.2381959855	-1.4749360115555556	0.279245425	3.13827022225	0.941779377	7.959366623	2.5913443242499996	1.401613392	2.2652358995	0.06576795900000003	2.3777673614285715	-0.08096880060000002	0.015007698000000014	3.0358313495	2.2200651005000003	-0.862514999	-0.823606943
BA2361R	4.658969720666667	1.4757173191111113	1.503978465	2.54858161475	4.606483871	7.78123624	4.504804769	-1.643725905	5.8415140074	-0.7394915193333333	7.930092502428571	5.6575505237999995	2.7682722146666667	4.282735258	7.8727696055	6.4466304715	6.7164752835
BA2450R	4.940626115	-1.0108063322222223	1.638400218	1.2780781915000001	3.399723035	9.604220047	3.78738107	-3.206226611	5.0949392217	0.635517547	6.960465001428571	4.092391097	0.7458439316666666	4.7993599815	-1.308441797	-2.0484312195	4.739981441
BA2994R	3.1714979008333333	-1.4370742933333331	0.227105257	1.0211900745	0.209467945	8.739106327	3.4291541445	-4.069421313	2.9069095077	-0.7107725993333333	2.955312204428571	6.0978754506	0.42181153466666665	2.2416370370000003	0.22000480149999996	-1.24395752075	4.4026680465
BA2824R	3.2325751318333333	-1.9292797116666667	0.148322439	2.4598834270000003	1.104404677	9.33027676	2.79297718875	-4.836652404	2.7817726401	-0.3862280116666667	2.1775558355714284	5.9696919254	-1.053359079	1.342535333	1.936017545	0.16770096725	3.3157764235
BA2079R	5.53579312	-1.120688084888889	2.59279126	5.0932914799999995	4.3214773	10.27532958	4.7568057065	2.785099452	5.2708861947	0.8665210546666667	9.534114113857143	1.9494070068	1.737793066	5.382748582	3.7483351095	2.71224136225	1.313844543
BA3099R	3.5809930315	1.4023126663333334	0.567085952	3.47670315625	2.860699593	9.222877206	3.4854187685	0.213349457	4.1442368738	0.07439236033333335	3.881799159714286	1.2627289328	0.367037566	3.2374569755	3.419053358	1.028979118	6.464522947500001
BA2552R	3.476566736666667	0.5278092932222223	0.003525054	2.01806610975	3.177838623	8.532159938	4.816320056	-3.190298081	4.5993212543	-0.16392839533333334	2.509552409	4.6549856264	0.327807253	4.3797041404999995	4.9669220984999995	2.6404512159999998	4.2230050975
BA2472R	3.979109207833333	-0.2131002138888889	-1.273558253	2.3631638759999998	3.858613596	8.437580652	4.17583507225	-4.122159479	4.3546947603	-0.6741208853333334	6.194250654714286	3.1476696518000002	1.073830661	3.8667334540000002	9.2908024345	9.12945076675	5.9180409565000005
BA2047R	3.509380271	0.8135704811111111	-0.342203265	2.28871750425	4.541981477	8.087010913	2.994151963	-4.618408097	4.9576664353	-0.42968950766666675	4.561846955571429	6.124417999	1.3601796116666667	2.528040461	3.97984311	2.44827336025	4.2052575445
BA2101R	7.197921095333333	6.027365234	4.762863149	3.19039700925	6.802398673	9.549455874	5.4487301304999995	-1.858497948	6.9995415485	1.0109656206666666	6.034204527428571	5.50364669	4.548301369333333	6.3914376145	11.38852421	8.286975117	10.216527123999999
BA2082R	3.4862845531666666	0.957349691	0.070115652	4.22336759125	4.237793814	8.216291159	4.5550937985	-0.363100258	4.8347283798	1.871110912	5.386365845285714	3.9731461148	1.3819035463333333	4.0185642405	8.422186049	7.086330773749999	6.558236387
BA2456R	6.137016651833333	2.335086381777778	1.212748832	5.0592945195	4.029319323	8.93082572	5.04115821175	0.263860847	5.4004161973	-0.25040761000000006	4.180382703857143	-0.41163870319999996	1.4018715723333333	5.724478550000001	8.126850691000001	4.77200151925	7.1039346995
BA2175R	3.061096254666667	0.9775655101111111	-0.148339512	0.22694920349999997	3.054796827	7.716007092	3.45450061075	-3.025992957	4.1715681181	-0.7028740050000001	7.376403111857143	4.5738705414	2.058010098	2.2224246645	5.746944042	4.16176212375	6.6965702165000005
BA2507R	3.8757816476666664	2.076037849777778	0.43998709	2.9499348915	2.283404497	7.805436551	4.19972836375	-2.618821697	3.8632720154999998	-0.6600178226666666	3.2079440118571427	6.4146528128	0.5332464416666667	1.789314294	7.383395484499999	3.6130893365	7.509155086
BA2563R	1.4275469736666666	-1.1524254072222222	-1.350350461	1.9466982240000001	-0.52224627	9.364800428	2.1774035615	-4.176275428	2.6227297421999998	-1.780774012333333	3.457412576714286	7.8874141886	1.1983236173333334	0.595336682	6.074479532	4.5435151205	3.3515137865
BA3164R	2.6285355481666666	-0.6451268487777776	-1.10749691	1.7886938025	2.157259139	9.775393541	3.1760508405	-3.580013984	4.4468123962	0.61371988	2.586602435142857	2.2506611282	1.6628762616666668	1.304395779	-1.455563836	-2.32314291275	8.0770349095
BA3235R	2.582180719666667	-1.0576502294444445	-0.851051273	6.3980913275	3.461686968	9.747366661	3.888186668	2.626189726	4.7041734818	0.6497677820000001	6.160508476285714	2.67695692	1.8596108076666664	1.5881584705	-0.500660812	-1.9780220685	2.644256224
BA2984R	3.6542037973333334	-1.3025836259999999	0.450991498	4.59741203125	2.58760071	8.750983626	4.67950112175	-3.785177802	4.7323729043	-1.9457785263333334	2.7097147311428573	5.7828625838	1.275337426	4.2322785585	8.030170429	3.709751238	3.5081493630000002
BA2414R	2.265820452333333	1.2359440168888889	-0.794026198	3.32998168225	0.269776746	8.862164054	3.56569223675	-0.019342272	2.7621876278	-3.054658718333333	5.762045488857143	5.4744307467999995	-1.9806340846666666	1.3291440780000001	4.293316750000001	1.682555849	7.9265391905
BA2697R	2.4353090298333333	0.8726102906666666	-1.003503312	4.7008319445	2.393236193	9.470050209	3.81360947825	1.916255704	3.6360357107	-0.2504011973333334	8.533036820571429	-0.6983413969999999	0.3653300083333333	2.2450281355	5.469511288	4.00643821325	5.7206913880000005
BA2999R	3.816565457333333	-0.9824404222222222	-1.048227977	3.715368753	3.535254385	8.172322159	3.5776332359999996	-5.352289203	2.5812235899	-0.20899297666666664	5.5757208991428575	2.679369625	-0.5293333233333334	1.2968918635	6.6571063685	7.252028676	8.462684569
BA2644R	5.8940387655	3.643015010777778	2.38124376	3.9346124645000002	5.63204775	9.418005482	5.07302863475	-1.841836325	6.0244920185	-0.4068732736666667	7.319989988714286	4.6751794942	2.534426492	4.2535518645	9.067200881	7.879668797	9.282780689500001
BA2011R	5.715016848166667	2.0972632672222224	2.824262431	4.1692484255	4.709120697	9.21490112	4.362742289	-2.048875085	5.7535692613	-0.9266555223333333	7.861467199285714	5.1764728424	1.953197797	5.414125102	9.0003864595	6.57210240875	7.7607003405
BA2217R	3.284560519333333	1.6918000497777779	0.33112955	2.4291791565	1.846329256	7.554109577	3.9970160675	-1.391022067	3.7760694123	-1.8927430726666667	2.614311389857143	4.6579850464	0.105212884	1.8501091015000002	9.015901295	8.3081959365	6.260985406
BA2454R	4.2568896305	0.851324933888889	0.943216526	1.54314830025	3.368761031	7.730716749	4.11051249525	-4.732605817	3.2493017141	-0.5366720036666667	3.3755176755714285	5.305332756	-0.4323703199999999	1.325938507	5.9779300095	2.44985488875	8.908355556
BA2776R	1.8536979961666666	-0.29325611411111113	-0.52702125	1.48286719425	0.363076227	9.468367986	2.60994753125	-4.994830165	3.216355912	-1.6343186906666667	3.468469869857143	5.7872481131999995	-0.12585974799999997	1.2147133675	4.948738499	2.12713039	3.2556960354999998
BA2218R	3.6457217805	-0.2571579473333334	-1.551000003	0.8902149214999999	1.632440566	7.351129803	4.9062318375	-3.254984414	3.0251394039	-1.9419397076666667	3.058665896714286	6.8455742332	-0.8672182509999999	1.9635394764999998	-1.8346067305	-1.8457548785	3.336344313
BA2135R	4.995764330666667	0.37151781188888877	-1.286646962	2.58438189375	3.600756681	7.854863805	4.95488770575	0.670756944	4.5043268111	-1.9765989836666664	5.877139378428572	2.7276134796	-1.2599647059999999	3.350658094	6.096497026	5.98461872425	7.499995533
BA2914R	3.2792408325	1.3806503823333334	-0.123773304	4.84361659475	2.512677778	9.809719084	3.6449319425	-2.862583689	4.1710998697	0.35341099000000004	7.842068905	3.8721850958000004	1.6435409619999999	3.487193448	7.441313934	5.348199369	6.0754150385
BA2500R	3.6823183391666667	0.7795962334444444	0.119018997	1.88129567225	2.474301282	9.160132158	3.6899992595	-3.896568994	4.3543343991	-0.17946216266666662	4.432689831857143	3.9610974196	0.14384873900000003	1.2977078579999999	8.3526965665	5.6351814165	5.17225778
BA2406R	4.275578516833333	-0.13890652711111115	1.764628842	5.1748253585	3.532426779	8.775015544	3.71680094475	3.433626477	4.3382830609	0.19191504466666667	7.644880760428571	3.7554328918	1.9373527713333334	3.9313230245	9.542042517	8.77158103475	7.3883661315
BA2830R	3.478512046	0.13248958500000005	0.098753677	2.4641539850000003	1.316669546	7.995737167	3.21360586175	-2.774023722	2.7386039158999997	-1.3864054986666665	2.6190037675714284	7.6002439798	1.287651609	1.7867084965	1.7285969315	0.27406613300000005	6.8500494975
BA2353R	3.6624311946666666	0.5015504270000001	-0.010879244	2.97080210275	2.154935228	8.775015544	3.474854643	-0.891707138	3.5368633293	-0.5812560513333334	3.864791397142857	5.6609966828000005	1.639181435	1.6772496289999999	2.681759264	1.9692910430000001	7.1737016295
BA3108R	4.816156236	2.616943938222222	0.447601293	1.9138902485000002	4.955418945	8.309098567	4.43319970475	-1.2603673	5.4903200831	0.7526830713333333	3.9750835684285715	1.657793942	2.5828044003333335	3.5983836195	10.339173306	9.6695878115	8.875403546
BA2924R	3.9286317801666666	-0.238547172111111	0.005525587	1.9384836655	3.743601649	8.784124318	4.232975325	-3.221428516	5.9373497019	0.7456789973333333	6.729282496571429	3.6785184612	3.5790407483333335	3.2441078825	2.5181345265	-0.9252548352500001	8.17904428
BA3192R	0.7632403056666667	-1.4226541438888889	-0.833484064	0.5865211730000001	0.497480704	8.471689277	3.0464252354999997	-2.534317799	1.9085874912999998	-2.2895067506666664	1.5409013355714287	2.2597386108	-0.6237902639999999	0.362035147	4.2882332975	2.221514381	7.1571838715
BA2303R	3.3661237996666666	2.9747071631111113	0.061899566	4.1686113305	2.186176519	9.599162223	3.26560626825	2.86489622	3.6567924259	-0.913214407	4.819153903714286	2.0595531766	-0.349278537	3.4175301874999997	7.006939656	5.033348214	7.0719047075
BA2160R	3.982127551	0.06348476644444447	-0.437848975	2.65607252325	2.126420627	9.334552302	4.1588746384999995	-3.092221611	3.9711807897	-2.1415325236666667	3.5798732401428572	3.9952283072	0.5099200093333333	2.2963699925	5.4254770605000004	3.46191556525	4.433543419499999
BA2590R	3.2389948773333335	-0.2636224173333333	1.297053398	1.4310315615	2.242712282	8.709808649	3.2800477435	-3.570402282	4.1488482313	-1.069592235	3.0553832948571427	4.3881378296	0.5208620593333334	3.2908321660000004	7.0280298575	6.28161841675	3.609680328
BA3195R	1.9928679021666666	0.801554540888889	-0.049935508	2.913571705	2.126420627	7.607658645	4.75554167225	-0.636136571	3.8798485365	-1.8805113530000002	4.178294979285714	4.495576155	1.7301791133333333	1.676379845	4.956092399499999	3.669006119	8.555256120500001
BA2516R	2.7429712576666665	3.675074671888889	-0.330243421	1.9208102295	2.420360525	7.917293491	5.066868106	-4.334287879	3.9570706252	-1.2484654926666667	6.341128927142857	3.9024025148	0.4575955126666667	2.0385796865	6.1528110775	4.916643452000001	9.24534436
BA3036R	3.9228484271666666	1.3641191855555557	0.514604827	1.6238457825	2.778304136	9.125868262	4.6043358105	-2.188714915	4.6556051647	-0.28644835100000005	5.776207713285714	3.5230968198	0.23838053933333334	2.938478289	5.7374654795	3.63537139975	5.5498609865
BA2971R	4.275509100333333	0.2830933865555556	1.078109365	4.70300374725	5.209390316	8.956182884	4.27234981	-0.584081839	5.5584979189000006	-0.07039457333333332	8.264771841714285	9.0544160658	3.8944418716666664	3.2420995035	5.660481444	4.85084706275	7.028203199
BA3410R	5.002137359333333	1.785975830888889	1.007277129	1.95413173475	4.355373206	8.733201855	4.27889427175	-4.365235786	5.6220034444	0.054284126333333425	8.168000298571428	5.9080008172	1.7102494153333332	5.5592961695	9.662996291999999	8.22995869425	8.0881308745
BA3118R	5.036352569166667	2.6117219778888887	1.708848579	4.2333647395	4.284799106	8.459411388	4.44578164275	1.970173956	4.8183683637	0.5875963133333333	5.035232513	5.334453202	1.8688058123333333	5.452113863499999	6.5013694255	4.67863359025	6.5225483815
BA3206R	5.955297742166667	2.6134238423333334	0.621513505	0.97617819825	3.352859822	8.768972544	4.53061689875	-4.732605817	4.5800726005	-0.8418632806666667	6.729171911714285	5.598909602	0.637702192	4.6638986275	9.523736416	8.20035776175	7.8816186045
BA3217R	2.3865659326666666	2.206407568111111	-0.086804794	3.2938514005	1.833862971	8.112914308	4.43325589025	-2.607754004	3.8716088812	-0.14062930000000004	1.5557198031428572	0.8215019240000001	0.5580284643333333	2.240280781	8.291851837	6.4803605740000005	6.429112927
BA3405R	4.026425362666667	2.070686184	0.637418609	5.59090145325	3.11162258	9.544570009	4.2201999390000005	2.190882391	4.0735047962	-1.484586221	5.903084233857143	6.87604008	0.7355472653333334	4.362880788	9.272876093499999	5.4137207025	6.8772727985
BA3306R	2.284478116333333	0.24743019877777778	-0.902763299	1.44010761	1.060725528	8.058018022	4.2924844215	-4.162213222	2.483552957	-1.7432415956666667	4.042214633285714	1.7663516756	0.073153278	0.911676764	1.5015759260000001	0.7846840335	4.3326728005
BA3371R	4.720128082166666	0.1333757153333334	0.613009876	3.31351881775	3.078139365	7.3604725	4.39586139375	-0.375258538	4.12669989	0.08655222700000002	4.997773846714286	2.7343378073999998	0.9603270133333334	4.7570930095	11.13720028	10.82913684375	9.6978565675
BA3413R	4.125307426666667	2.258121447888889	-0.20904991	2.42598436425	1.320054952	7.651482765	4.29426591925	1.595418167	3.6761709566	-1.8088302716666667	5.247032613	4.3240916742	0.5207060636666667	3.359701671	7.0610537225000005	6.5389518012500005	6.6308908115000005
BA3411R	4.039597341	0.7834792381111111	-0.296278455	3.489797889	1.475379471	8.66407372	4.01900993375	-4.924949988	3.2196524841	-2.403856924666667	8.197239229285714	4.2285180638	1.6702062563333333	2.9409596735	8.4403066495	7.8627812215	7.6183436315
BA3133R	3.1270091456666664	0.005335138555555545	-1.412061693	1.5240683664999999	2.128709626	8.77804588	4.50173232025	-4.97085583	3.5982806177	-1.880589669	7.241407528	5.8611085856	-0.7060329566666667	2.6031983475	4.5411479235	2.69780102475	7.014380535999999
BA3451R	4.354567349833333	3.724950049888889	0.699057709	5.435915617	2.844255713	10.08886621	4.028888612	2.412769904	4.3219306123	0.7634543106666666	6.568925005714286	3.1416045096	1.9586572543333334	3.9420234255	8.840955148	8.18790664425	8.4974538675
BA3286R	1.5844486696666666	0.709611116111111	-0.013033208	3.8516954290000003	0.876981068	9.08494318	3.565631839	0.490624168	3.0536030011	-1.4225918119999998	4.922469455571429	2.3380878174	-0.12072687266666667	1.4501571695000002	5.4043668695000004	3.70814999425	5.1166642335
BA3221R	7.7047176395	-0.7267998757777778	5.294163181	4.79371301	6.652423337	10.25946561	5.80086624375	1.23559435	7.7111642748	1.3290162313333334	8.2943441714285715	-0.3726054994	4.363101671333333	7.561079435	1.051619685	1.73349606825	3.95000975
BA3212R	1.7930510565	2.9389049635555553	-0.556183158	2.772639579	1.745132121	8.239963151	2.19333865	-3.136799542	3.1297095394	-1.1150020813333335	4.567016894428571	1.2740308416000001	-0.494553736	1.5364877865	7.081507371000001	4.90568468775	8.172918191
BA3103R	4.238874272833334	1.0780317012222222	-0.103804888	3.80663162825	2.481878441	8.190122137	3.6955274785	2.660537671	3.774820539	0.28563879600000003	3.8919060709999997	5.436963619	2.5013430316666665	3.2439933145	6.6633179815000005	5.7153563865	5.5220074435
BA3271R	3.5330633731666667	2.626357003	0.893117073	4.914212938	2.326749366	9.077611273	3.6218272495	-3.229499479	4.3468005608	-1.2622500553333331	5.703894435285714	3.0493829154000003	0.1669483966666667	2.234060855	8.125918585500001	6.7460289182499995	7.2859544995
BA3152R	2.5252838768333334	1.4245052971111112	-0.749585322	5.10738917025	1.641393097	9.08862153	3.7856908645000003	-0.141427107	3.3670446057	-0.579334947	7.855113094571428	2.992886365	0.771916113	0.9676662974999999	9.885746354	8.1494085885	6.482081134
BA3095R	3.525919714	1.571842119	0.037210423	1.73498764925	1.646281853	8.961177757	5.0387420555	-2.54523938	2.9959229475	-1.7575670190000001	2.703087804	1.4938376148	0.474294863	2.5848259615	7.970001514	5.019801613	8.2324159085
BA3251R	-0.12497611133333333	0.5265590845555556	-1.460562837	4.6598244932499995	0.061899566	8.843078772	2.36999480725	-1.760989573	2.2557528817	-1.549741717	5.309689691142857	1.8051199154	-0.88739472	-0.05184733849999999	5.3255188305	2.7643945050000003	4.310345672
BA3362R	1.8099646488333334	1.1580714144444444	0.735886092	3.92974385175	1.526734388	9.397324087	3.09281942	2.447913265	2.5907018146	-0.9031959570000001	3.3442692272857144	-0.8945555848	-0.31226239899999997	1.4627389160000002	5.148788302	2.789384495	5.1630583985000005
BA3135R	3.282752982	1.4596421681111111	0.449334191	2.98031576225	1.844439662	8.484075801	3.774717028	-5.321828835	4.4461316579	-0.6638682466666667	2.65935423	5.1666555278	-0.33203909400000003	2.5963446225	9.1953076045	6.80058017175	6.626726678000001
BA3408R	7.646598558166667	3.604445667555556	3.565135288	1.7584933067500002	6.27963174	9.775393541	5.0385040245	-4.880265232	6.9499237293	2.3890474296666664	6.826542868857143	2.7312662568	3.0524869453333334	6.7668549625	8.4181431455	6.199000556250001	8.740929923500001
BA3187R	3.1780788203333334	1.3756974864444445	-0.308098294	4.31687159475	1.565297803	7.988988042	3.3065331687499997	2.166424144	3.264730684	-2.4626453533333335	7.351898103142857	5.9701553556	0.6728004056666667	2.997860385	8.8619078875	8.18508830175	6.504762380000001
BA3098R	4.009534687	2.5791296893333335	0.790649234	3.7758656975	2.604590742	8.862164054	4.15674287275	0.0226043	3.4526217376	-1.5132168423333332	5.697721379571428	7.1545911877999995	0.1633117233333333	3.013634815	5.796586832499999	4.0874352635	7.3690187795
BA3435R	3.4603473891666665	0.909079663	-0.282070647	1.602292521	3.371275762	8.39960496	4.291311295	-4.97085583	4.8688853498	0.16142970399999992	4.204256394571429	3.0108009204	1.178157808	3.77918202	3.6312191485	2.54477350275	7.560964016
BA3261R	3.3240773753333333	0.8234539625555555	-0.184405604	2.9186505245000003	2.48849051	8.77804588	4.788870309	0.35624315	4.4259282807	-1.815532177	7.465845390142857	3.0735875288	1.5740243170000001	2.9907718790000004	8.268874327999999	8.03165154475	5.722213662
BA3203R	3.3388719718333335	1.6686248184444445	-0.899929858	1.972199713	3.143353417	7.572514455	4.515100905250001	-1.829157206	5.0836346523	0.20026022	7.286764847000001	7.648915274	1.3252318666666667	3.9827225185	8.733061146	5.93028534275	6.9880579915
BA3174R	5.1835166825	0.030617417111111066	1.708848579	4.62703650025	2.93480009	9.152455652	4.5557102435	2.127162092	4.4425188712	0.6967089503333334	7.467939882857142	3.6986797670000002	0.9040194933333334	4.856201218000001	8.907579629	5.5515432765	7.7209633150000005
BA3299R	3.4001119585	1.18690183	-0.342203265	5.111776909	2.620257329	8.46185834	3.873907689	-0.3326533	4.1163235751	-1.0154289623333332	5.656817597571428	3.4231293754	-0.08720524499999997	3.7375645265	10.1476627525	7.87290787675	6.034762481
BA3347R	3.0378753671666665	0.10727049499999995	-0.775045683	4.32593324925	2.638855681	8.342320805	2.890130433	1.631490002	3.3042009913	-2.5391200576666666	5.375862797857143	0.311740046	1.3267850783333333	2.7213923245	6.940542788	6.18149259825	5.20483372
BA3126R	2.0930915123333333	1.7688487004444444	0.746763072	6.486493728	1.48285422	9.741822223	3.28318224125	-0.298889846	3.1859277344	-1.6094340036666666	5.858629611428571	3.9993169754	1.4693191696666665	1.873498817	9.4602400865	7.609681464	6.2722630939999995
BA3380R	2.2823746910000002	0.780793278	-0.423494402	2.77347244375	1.275802676	8.584578405	4.77213747575	-0.296278455	3.4641778384	-0.19266122166666666	2.0156414944285714	2.9812482532	0.3945951773333333	1.8784504384999998	4.2961283429999995	0.18980654824999998	7.967363174500001
BA3114R	3.219166468	1.934268997	-1.079649508	4.48381636075	2.036448803	8.519347827	3.1640778524999997	-1.733767228	4.1262452623	-0.09346913099999998	7.0805666828571425	5.1380757224	-0.9082702886666667	2.424201162	5.728739705000001	1.9236028029999999	6.384253709999999
BA3109R	3.9532497898333334	1.0938806028888888	2.099900629	4.9017633085	3.720611824	9.191203726	4.3159499637500005	2.184641282	3.8575484200999997	0.8064327573333333	7.165002467285714	6.0977330086	1.3475582063333333	4.4369659265	6.4848516945	3.5101574392500003	7.107995363000001
